LA_code,LA_initial,LA_name,year.1,measure_of_wb,wb_rating,WB_av
S12000050,NorthLan,North Lanarkshire,2011,worthwhile,average-mean,7.61
S12000050,NorthLan,North Lanarkshire,2011,life-satisfaction,average-mean,7.41
S12000050,NorthLan,North Lanarkshire,2011,worthwhile,fair,15.47
S12000050,NorthLan,North Lanarkshire,2011,happiness,poor,13.73
S12000050,NorthLan,North Lanarkshire,2011,life-satisfaction,poor,7.08
S12000050,NorthLan,North Lanarkshire,2011,life-satisfaction,fair,17.84
S12000050,NorthLan,North Lanarkshire,2011,happiness,fair,18.67
S12000050,NorthLan,North Lanarkshire,2011,happiness,very-good,31.82
S12000050,NorthLan,North Lanarkshire,2011,happiness,good,35.78
S12000050,NorthLan,North Lanarkshire,2011,anxiety,very-good,35.86
S12000050,NorthLan,North Lanarkshire,2011,anxiety,poor,23.45
S12000050,NorthLan,North Lanarkshire,2011,worthwhile,poor,6.18
S12000050,NorthLan,North Lanarkshire,2011,anxiety,average-mean,3.29
S12000050,NorthLan,North Lanarkshire,2011,anxiety,good,24.2
S12000050,NorthLan,North Lanarkshire,2011,anxiety,fair,16.49
S12000050,NorthLan,North Lanarkshire,2011,happiness,average-mean,7.15
S12000050,NorthLan,North Lanarkshire,2012,anxiety,fair,17.55
S12000050,NorthLan,North Lanarkshire,2012,worthwhile,average-mean,7.68
S12000050,NorthLan,North Lanarkshire,2012,worthwhile,poor,4.5
S12000050,NorthLan,North Lanarkshire,2012,life-satisfaction,poor,5.91
S12000050,NorthLan,North Lanarkshire,2012,life-satisfaction,good,46.29
S12000050,NorthLan,North Lanarkshire,2012,life-satisfaction,fair,18.8
S12000050,NorthLan,North Lanarkshire,2012,happiness,good,36.77
S12000050,NorthLan,North Lanarkshire,2012,life-satisfaction,very-good,28.99
S12000050,NorthLan,North Lanarkshire,2012,happiness,very-good,29.94
S12000050,NorthLan,North Lanarkshire,2012,anxiety,average-mean,3.08
S12000050,NorthLan,North Lanarkshire,2012,worthwhile,good,49.34
S12000050,NorthLan,North Lanarkshire,2012,worthwhile,fair,15.05
S12000050,NorthLan,North Lanarkshire,2012,anxiety,very-good,39.63
S12000050,NorthLan,North Lanarkshire,2012,anxiety,good,21.4
S12000050,NorthLan,North Lanarkshire,2012,anxiety,poor,21.41
S12000050,NorthLan,North Lanarkshire,2012,worthwhile,very-good,31.11
S12000050,NorthLan,North Lanarkshire,2012,happiness,poor,14.76
S12000050,NorthLan,North Lanarkshire,2012,happiness,fair,18.53
S12000050,NorthLan,North Lanarkshire,2012,life-satisfaction,average-mean,7.47
S12000050,NorthLan,North Lanarkshire,2012,happiness,average-mean,7.04
S12000050,NorthLan,North Lanarkshire,2013,life-satisfaction,good,46.8
S12000050,NorthLan,North Lanarkshire,2013,worthwhile,average-mean,7.7
S12000050,NorthLan,North Lanarkshire,2013,anxiety,average-mean,3.04
S12000050,NorthLan,North Lanarkshire,2013,life-satisfaction,very-good,27.61
S12000050,NorthLan,North Lanarkshire,2013,life-satisfaction,fair,17.64
S12000050,NorthLan,North Lanarkshire,2013,anxiety,poor,23.58
S12000050,NorthLan,North Lanarkshire,2013,happiness,poor,12.99
S12000050,NorthLan,North Lanarkshire,2013,happiness,very-good,32.04
S12000050,NorthLan,North Lanarkshire,2013,worthwhile,good,45.99
S12000050,NorthLan,North Lanarkshire,2013,anxiety,fair,14.37
S12000050,NorthLan,North Lanarkshire,2013,life-satisfaction,average-mean,7.4
S12000050,NorthLan,North Lanarkshire,2013,happiness,good,37.09
S12000050,NorthLan,North Lanarkshire,2013,life-satisfaction,poor,7.95
S12000050,NorthLan,North Lanarkshire,2013,worthwhile,poor,4.89
S12000050,NorthLan,North Lanarkshire,2013,anxiety,good,19.54
S12000050,NorthLan,North Lanarkshire,2013,happiness,fair,17.88
S12000050,NorthLan,North Lanarkshire,2013,worthwhile,very-good,33.51
S12000050,NorthLan,North Lanarkshire,2013,worthwhile,fair,15.61
S12000050,NorthLan,North Lanarkshire,2013,anxiety,very-good,42.52
S12000050,NorthLan,North Lanarkshire,2013,happiness,average-mean,7.18
S12000050,NorthLan,North Lanarkshire,2014,worthwhile,poor,4.51
S12000050,NorthLan,North Lanarkshire,2014,anxiety,poor,21.35
S12000050,NorthLan,North Lanarkshire,2014,worthwhile,good,50.98
S12000050,NorthLan,North Lanarkshire,2014,life-satisfaction,poor,6.9
S12000050,NorthLan,North Lanarkshire,2014,worthwhile,average-mean,7.74
S12000050,NorthLan,North Lanarkshire,2014,life-satisfaction,good,47.88
S12000050,NorthLan,North Lanarkshire,2014,life-satisfaction,fair,16.07
S12000050,NorthLan,North Lanarkshire,2014,life-satisfaction,very-good,29.16
S12000050,NorthLan,North Lanarkshire,2014,happiness,poor,10.29
S12000050,NorthLan,North Lanarkshire,2014,happiness,fair,19.48
S12000050,NorthLan,North Lanarkshire,2014,happiness,good,35.35
S12000050,NorthLan,North Lanarkshire,2014,happiness,very-good,34.88
S12000050,NorthLan,North Lanarkshire,2014,anxiety,very-good,42.75
S12000050,NorthLan,North Lanarkshire,2014,anxiety,good,19.86
S12000050,NorthLan,North Lanarkshire,2014,worthwhile,fair,13.37
S12000050,NorthLan,North Lanarkshire,2014,worthwhile,very-good,31.14
S12000050,NorthLan,North Lanarkshire,2014,anxiety,fair,16.03
S12000050,NorthLan,North Lanarkshire,2014,life-satisfaction,average-mean,7.47
S12000050,NorthLan,North Lanarkshire,2014,happiness,average-mean,7.33
S12000050,NorthLan,North Lanarkshire,2014,anxiety,average-mean,2.94
S12000050,NorthLan,North Lanarkshire,2015,life-satisfaction,very-good,28.53
S12000050,NorthLan,North Lanarkshire,2015,worthwhile,very-good,34.31
S12000050,NorthLan,North Lanarkshire,2015,worthwhile,average-mean,7.8
S12000050,NorthLan,North Lanarkshire,2015,anxiety,very-good,42.89
S12000050,NorthLan,North Lanarkshire,2015,life-satisfaction,good,48.08
S12000050,NorthLan,North Lanarkshire,2015,happiness,good,36.02
S12000050,NorthLan,North Lanarkshire,2015,anxiety,fair,13.44
S12000050,NorthLan,North Lanarkshire,2015,life-satisfaction,poor,4.26
S12000050,NorthLan,North Lanarkshire,2015,worthwhile,poor,3.98
S12000050,NorthLan,North Lanarkshire,2015,worthwhile,good,47.89
S12000050,NorthLan,North Lanarkshire,2015,anxiety,good,22.73
S12000050,NorthLan,North Lanarkshire,2015,happiness,very-good,33.3
S12000050,NorthLan,North Lanarkshire,2015,happiness,average-mean,7.27
S12000050,NorthLan,North Lanarkshire,2015,life-satisfaction,average-mean,7.54
S12000050,NorthLan,North Lanarkshire,2015,life-satisfaction,fair,19.13
S12000050,NorthLan,North Lanarkshire,2015,anxiety,poor,20.93
S12000050,NorthLan,North Lanarkshire,2015,happiness,fair,18.36
S12000050,NorthLan,North Lanarkshire,2015,worthwhile,fair,13.82
S12000050,NorthLan,North Lanarkshire,2015,happiness,poor,12.32
S12000050,NorthLan,North Lanarkshire,2015,anxiety,average-mean,2.81
S12000050,NorthLan,North Lanarkshire,2016,worthwhile,poor,3.72
S12000050,NorthLan,North Lanarkshire,2016,worthwhile,good,46.19
S12000050,NorthLan,North Lanarkshire,2016,life-satisfaction,very-good,30.37
S12000050,NorthLan,North Lanarkshire,2016,worthwhile,very-good,34.83
S12000050,NorthLan,North Lanarkshire,2016,life-satisfaction,poor,4.15
S12000050,NorthLan,North Lanarkshire,2016,happiness,poor,9.86
S12000050,NorthLan,North Lanarkshire,2016,happiness,fair,19.78
S12000050,NorthLan,North Lanarkshire,2016,anxiety,average-mean,2.95
S12000050,NorthLan,North Lanarkshire,2016,happiness,good,35.15
S12000050,NorthLan,North Lanarkshire,2016,happiness,very-good,35.21
S12000050,NorthLan,North Lanarkshire,2016,anxiety,good,19.2
S12000050,NorthLan,North Lanarkshire,2016,worthwhile,fair,15.26
S12000050,NorthLan,North Lanarkshire,2016,worthwhile,average-mean,7.81
S12000050,NorthLan,North Lanarkshire,2016,life-satisfaction,good,51.21
S12000050,NorthLan,North Lanarkshire,2016,life-satisfaction,fair,14.27
S12000050,NorthLan,North Lanarkshire,2016,anxiety,very-good,42.74
S12000050,NorthLan,North Lanarkshire,2016,anxiety,poor,21.75
S12000050,NorthLan,North Lanarkshire,2016,anxiety,fair,16.31
S12000050,NorthLan,North Lanarkshire,2016,life-satisfaction,average-mean,7.64
S12000050,NorthLan,North Lanarkshire,2016,happiness,average-mean,7.35
S12000050,NorthLan,North Lanarkshire,2017,worthwhile,average-mean,7.94
S12000050,NorthLan,North Lanarkshire,2017,worthwhile,poor,3.81
S12000050,NorthLan,North Lanarkshire,2017,anxiety,very-good,38.84
S12000050,NorthLan,North Lanarkshire,2017,anxiety,fair,18.57
S12000050,NorthLan,North Lanarkshire,2017,happiness,very-good,31.27
S12000050,NorthLan,North Lanarkshire,2017,happiness,poor,12.01
S12000050,NorthLan,North Lanarkshire,2017,happiness,good,41.82
S12000050,NorthLan,North Lanarkshire,2017,worthwhile,fair,11.89
S12000050,NorthLan,North Lanarkshire,2017,worthwhile,good,46.8
S12000050,NorthLan,North Lanarkshire,2017,happiness,fair,14.9
S12000050,NorthLan,North Lanarkshire,2017,life-satisfaction,average-mean,7.64
S12000050,NorthLan,North Lanarkshire,2017,worthwhile,very-good,37.5
S12000050,NorthLan,North Lanarkshire,2017,life-satisfaction,good,52.91
S12000050,NorthLan,North Lanarkshire,2017,life-satisfaction,fair,12.6
S12000050,NorthLan,North Lanarkshire,2017,life-satisfaction,poor,5.86
S12000050,NorthLan,North Lanarkshire,2017,life-satisfaction,very-good,28.63
S12000050,NorthLan,North Lanarkshire,2017,anxiety,poor,18.64
S12000050,NorthLan,North Lanarkshire,2017,anxiety,average-mean,2.93
S12000050,NorthLan,North Lanarkshire,2017,anxiety,good,23.95
S12000050,NorthLan,North Lanarkshire,2017,happiness,average-mean,7.28
S12000050,NorthLan,North Lanarkshire,2018,worthwhile,good,45.32
S12000050,NorthLan,North Lanarkshire,2018,anxiety,very-good,44.86
S12000050,NorthLan,North Lanarkshire,2018,anxiety,fair,14.59
S12000050,NorthLan,North Lanarkshire,2018,happiness,fair,16.14
S12000050,NorthLan,North Lanarkshire,2018,life-satisfaction,fair,14.25
S12000050,NorthLan,North Lanarkshire,2018,happiness,good,40.17
S12000050,NorthLan,North Lanarkshire,2018,worthwhile,fair,12.95
S12000050,NorthLan,North Lanarkshire,2018,worthwhile,poor,5.53
S12000050,NorthLan,North Lanarkshire,2018,happiness,poor,11.77
S12000050,NorthLan,North Lanarkshire,2018,anxiety,good,21.72
S12000050,NorthLan,North Lanarkshire,2018,anxiety,poor,18.83
S12000050,NorthLan,North Lanarkshire,2018,life-satisfaction,average-mean,7.58
S12000050,NorthLan,North Lanarkshire,2018,life-satisfaction,poor,6.53
S12000050,NorthLan,North Lanarkshire,2018,life-satisfaction,good,47.61
S12000050,NorthLan,North Lanarkshire,2018,life-satisfaction,very-good,31.61
S12000050,NorthLan,North Lanarkshire,2018,worthwhile,very-good,36.2
S12000050,NorthLan,North Lanarkshire,2018,happiness,very-good,31.92
S12000050,NorthLan,North Lanarkshire,2018,happiness,average-mean,7.34
S12000050,NorthLan,North Lanarkshire,2018,anxiety,average-mean,2.7
S12000050,NorthLan,North Lanarkshire,2018,worthwhile,average-mean,7.75
S12000050,NorthLan,North Lanarkshire,2019,worthwhile,poor,3.54
S12000050,NorthLan,North Lanarkshire,2019,life-satisfaction,fair,14.17
S12000050,NorthLan,North Lanarkshire,2019,life-satisfaction,poor,4.47
S12000050,NorthLan,North Lanarkshire,2019,anxiety,very-good,39.72
S12000050,NorthLan,North Lanarkshire,2019,life-satisfaction,very-good,32.23
S12000050,NorthLan,North Lanarkshire,2019,happiness,very-good,37.88
S12000050,NorthLan,North Lanarkshire,2019,anxiety,average-mean,2.87
S12000050,NorthLan,North Lanarkshire,2019,worthwhile,very-good,40.5
S12000050,NorthLan,North Lanarkshire,2019,worthwhile,fair,11.3
S12000050,NorthLan,North Lanarkshire,2019,happiness,fair,17.54
S12000050,NorthLan,North Lanarkshire,2019,happiness,poor,9.92
S12000050,NorthLan,North Lanarkshire,2019,happiness,good,34.67
S12000050,NorthLan,North Lanarkshire,2019,worthwhile,good,44.66
S12000050,NorthLan,North Lanarkshire,2019,life-satisfaction,good,49.14
S12000050,NorthLan,North Lanarkshire,2019,worthwhile,average-mean,8.03
S12000050,NorthLan,North Lanarkshire,2019,anxiety,good,24.27
S12000050,NorthLan,North Lanarkshire,2019,anxiety,fair,17.04
S12000050,NorthLan,North Lanarkshire,2019,anxiety,poor,18.97
S12000050,NorthLan,North Lanarkshire,2019,life-satisfaction,average-mean,7.75
S12000050,NorthLan,North Lanarkshire,2019,happiness,average-mean,7.52
S12000050,NorthLan,North Lanarkshire,2020,happiness,poor,11.55
S12000050,NorthLan,North Lanarkshire,2020,happiness,fair,17.14
S12000050,NorthLan,North Lanarkshire,2020,happiness,good,39.39
S12000050,NorthLan,North Lanarkshire,2020,life-satisfaction,poor,6.17
S12000050,NorthLan,North Lanarkshire,2020,happiness,average-mean,7.29
S12000050,NorthLan,North Lanarkshire,2020,worthwhile,fair,10.51
S12000050,NorthLan,North Lanarkshire,2020,worthwhile,poor,6.04
S12000050,NorthLan,North Lanarkshire,2020,happiness,very-good,31.92
S12000050,NorthLan,North Lanarkshire,2020,anxiety,poor,24.49
S12000050,NorthLan,North Lanarkshire,2020,worthwhile,average-mean,7.77
S12000050,NorthLan,North Lanarkshire,2020,life-satisfaction,very-good,22.93
S12000050,NorthLan,North Lanarkshire,2020,life-satisfaction,fair,16.96
S12000050,NorthLan,North Lanarkshire,2020,life-satisfaction,good,53.95
S12000050,NorthLan,North Lanarkshire,2020,anxiety,fair,14.57
S12000050,NorthLan,North Lanarkshire,2020,anxiety,average-mean,3.17
S12000050,NorthLan,North Lanarkshire,2020,worthwhile,good,52.6
S12000050,NorthLan,North Lanarkshire,2020,worthwhile,very-good,30.85
S12000050,NorthLan,North Lanarkshire,2020,anxiety,very-good,38.11
S12000050,NorthLan,North Lanarkshire,2020,anxiety,good,22.83
S12000050,NorthLan,North Lanarkshire,2020,life-satisfaction,average-mean,7.44
S12000050,NorthLan,North Lanarkshire,2021,worthwhile,poor,5.7
S12000050,NorthLan,North Lanarkshire,2021,anxiety,very-good,42.92
S12000050,NorthLan,North Lanarkshire,2021,worthwhile,average-mean,7.68
S12000050,NorthLan,North Lanarkshire,2021,life-satisfaction,poor,6.48
S12000050,NorthLan,North Lanarkshire,2021,happiness,fair,15.29
S12000050,NorthLan,North Lanarkshire,2021,happiness,average-mean,7.5
S12000050,NorthLan,North Lanarkshire,2021,anxiety,average-mean,2.92
S12000050,NorthLan,North Lanarkshire,2021,happiness,poor,8.98
S12000050,NorthLan,North Lanarkshire,2021,happiness,very-good,34.23
S12000050,NorthLan,North Lanarkshire,2021,worthwhile,good,49.06
S12000050,NorthLan,North Lanarkshire,2021,happiness,good,41.51
S12000050,NorthLan,North Lanarkshire,2021,anxiety,good,21.27
S12000050,NorthLan,North Lanarkshire,2021,anxiety,poor,22.05
S12000050,NorthLan,North Lanarkshire,2021,worthwhile,fair,13.24
S12000050,NorthLan,North Lanarkshire,2021,life-satisfaction,good,48.94
S12000050,NorthLan,North Lanarkshire,2021,anxiety,fair,13.77
S12000050,NorthLan,North Lanarkshire,2021,life-satisfaction,very-good,27.11
S12000050,NorthLan,North Lanarkshire,2021,life-satisfaction,fair,17.47
S12000050,NorthLan,North Lanarkshire,2021,worthwhile,very-good,32
S12000050,NorthLan,North Lanarkshire,2021,life-satisfaction,average-mean,7.43
S12000050,NorthLan,North Lanarkshire,2022,anxiety,poor,25.57
S12000050,NorthLan,North Lanarkshire,2022,worthwhile,good,51.6
S12000050,NorthLan,North Lanarkshire,2022,life-satisfaction,good,56.76
S12000050,NorthLan,North Lanarkshire,2022,happiness,poor,9.05
S12000050,NorthLan,North Lanarkshire,2022,life-satisfaction,fair,10.91
S12000050,NorthLan,North Lanarkshire,2022,anxiety,average-mean,3.22
S12000050,NorthLan,North Lanarkshire,2022,happiness,fair,18.83
S12000050,NorthLan,North Lanarkshire,2022,anxiety,good,18.3
S12000050,NorthLan,North Lanarkshire,2022,anxiety,fair,17.05
S12000050,NorthLan,North Lanarkshire,2022,anxiety,very-good,39.08
S12000050,NorthLan,North Lanarkshire,2022,happiness,very-good,30.09
S12000050,NorthLan,North Lanarkshire,2022,life-satisfaction,very-good,23.41
S12000050,NorthLan,North Lanarkshire,2022,life-satisfaction,poor,8.92
S12000050,NorthLan,North Lanarkshire,2022,worthwhile,average-mean,7.51
S12000050,NorthLan,North Lanarkshire,2022,happiness,average-mean,7.33
S12000050,NorthLan,North Lanarkshire,2022,worthwhile,poor,7.56
S12000050,NorthLan,North Lanarkshire,2022,worthwhile,fair,13.97
S12000050,NorthLan,North Lanarkshire,2022,worthwhile,very-good,26.86
S12000050,NorthLan,North Lanarkshire,2022,happiness,good,42.04
S12000050,NorthLan,North Lanarkshire,2022,life-satisfaction,average-mean,7.38
S12000023,Ork,Orkney Islands,2011,worthwhile,fair,12.72
S12000023,Ork,Orkney Islands,2011,happiness,poor,5.97
S12000023,Ork,Orkney Islands,2011,happiness,very-good,41.55
S12000023,Ork,Orkney Islands,2011,anxiety,good,22.98
S12000023,Ork,Orkney Islands,2011,anxiety,fair,17.73
S12000023,Ork,Orkney Islands,2011,anxiety,average-mean,2.59
S12000023,Ork,Orkney Islands,2011,worthwhile,average-mean,8.01
S12000023,Ork,Orkney Islands,2011,worthwhile,good,46.59
S12000023,Ork,Orkney Islands,2011,worthwhile,very-good,38.16
S12000023,Ork,Orkney Islands,2011,worthwhile,poor,2.54
S12000023,Ork,Orkney Islands,2011,happiness,good,37.82
S12000023,Ork,Orkney Islands,2011,life-satisfaction,very-good,42.51
S12000023,Ork,Orkney Islands,2011,life-satisfaction,fair,13.53
S12000023,Ork,Orkney Islands,2011,anxiety,very-good,43.56
S12000023,Ork,Orkney Islands,2011,life-satisfaction,poor,3.13
S12000023,Ork,Orkney Islands,2011,life-satisfaction,good,40.83
S12000023,Ork,Orkney Islands,2011,anxiety,poor,15.73
S12000023,Ork,Orkney Islands,2011,happiness,average-mean,7.85
S12000023,Ork,Orkney Islands,2011,life-satisfaction,average-mean,8.06
S12000023,Ork,Orkney Islands,2011,happiness,fair,14.65
S12000023,Ork,Orkney Islands,2012,anxiety,very-good,45.6
S12000023,Ork,Orkney Islands,2012,worthwhile,fair,NA
S12000023,Ork,Orkney Islands,2012,anxiety,fair,16.18
S12000023,Ork,Orkney Islands,2012,worthwhile,average-mean,8.11
S12000023,Ork,Orkney Islands,2012,life-satisfaction,poor,NA
S12000023,Ork,Orkney Islands,2012,life-satisfaction,very-good,33.71
S12000023,Ork,Orkney Islands,2012,life-satisfaction,average-mean,7.94
S12000023,Ork,Orkney Islands,2012,happiness,poor,5.1
S12000023,Ork,Orkney Islands,2012,worthwhile,good,45.93
S12000023,Ork,Orkney Islands,2012,worthwhile,very-good,40.12
S12000023,Ork,Orkney Islands,2012,happiness,fair,8.72
S12000023,Ork,Orkney Islands,2012,happiness,very-good,39.69
S12000023,Ork,Orkney Islands,2012,anxiety,poor,9.75
S12000023,Ork,Orkney Islands,2012,life-satisfaction,fair,NA
S12000023,Ork,Orkney Islands,2012,life-satisfaction,good,52.63
S12000023,Ork,Orkney Islands,2012,anxiety,good,28.47
S12000023,Ork,Orkney Islands,2012,anxiety,average-mean,2.3
S12000023,Ork,Orkney Islands,2012,happiness,average-mean,7.99
S12000023,Ork,Orkney Islands,2012,worthwhile,poor,NA
S12000023,Ork,Orkney Islands,2012,happiness,good,46.5
S12000023,Ork,Orkney Islands,2013,anxiety,very-good,55.82
S12000023,Ork,Orkney Islands,2013,anxiety,good,18.5
S12000023,Ork,Orkney Islands,2013,anxiety,poor,15.39
S12000023,Ork,Orkney Islands,2013,worthwhile,fair,NA
S12000023,Ork,Orkney Islands,2013,worthwhile,average-mean,8.19
S12000023,Ork,Orkney Islands,2013,life-satisfaction,fair,NA
S12000023,Ork,Orkney Islands,2013,life-satisfaction,good,46.91
S12000023,Ork,Orkney Islands,2013,life-satisfaction,average-mean,8.23
S12000023,Ork,Orkney Islands,2013,happiness,very-good,44.91
S12000023,Ork,Orkney Islands,2013,happiness,good,40.1
S12000023,Ork,Orkney Islands,2013,worthwhile,good,45.62
S12000023,Ork,Orkney Islands,2013,worthwhile,poor,NA
S12000023,Ork,Orkney Islands,2013,worthwhile,very-good,41.61
S12000023,Ork,Orkney Islands,2013,happiness,fair,11.37
S12000023,Ork,Orkney Islands,2013,life-satisfaction,poor,NA
S12000023,Ork,Orkney Islands,2013,anxiety,fair,10.29
S12000023,Ork,Orkney Islands,2013,life-satisfaction,very-good,42.99
S12000023,Ork,Orkney Islands,2013,happiness,average-mean,8.08
S12000023,Ork,Orkney Islands,2013,happiness,poor,3.62
S12000023,Ork,Orkney Islands,2013,anxiety,average-mean,2.13
S12000023,Ork,Orkney Islands,2014,happiness,average-mean,8.1
S12000023,Ork,Orkney Islands,2014,life-satisfaction,poor,NA
S12000023,Ork,Orkney Islands,2014,anxiety,good,25.59
S12000023,Ork,Orkney Islands,2014,happiness,fair,11.14
S12000023,Ork,Orkney Islands,2014,worthwhile,very-good,38.82
S12000023,Ork,Orkney Islands,2014,worthwhile,fair,NA
S12000023,Ork,Orkney Islands,2014,worthwhile,good,54.69
S12000023,Ork,Orkney Islands,2014,happiness,very-good,41.75
S12000023,Ork,Orkney Islands,2014,anxiety,very-good,44.14
S12000023,Ork,Orkney Islands,2014,happiness,poor,3.19
S12000023,Ork,Orkney Islands,2014,happiness,good,43.92
S12000023,Ork,Orkney Islands,2014,anxiety,poor,16.09
S12000023,Ork,Orkney Islands,2014,life-satisfaction,fair,NA
S12000023,Ork,Orkney Islands,2014,life-satisfaction,good,55.46
S12000023,Ork,Orkney Islands,2014,life-satisfaction,average-mean,8.29
S12000023,Ork,Orkney Islands,2014,life-satisfaction,very-good,37.49
S12000023,Ork,Orkney Islands,2014,worthwhile,average-mean,8.27
S12000023,Ork,Orkney Islands,2014,worthwhile,poor,NA
S12000023,Ork,Orkney Islands,2014,anxiety,average-mean,2.48
S12000023,Ork,Orkney Islands,2014,anxiety,fair,14.17
